date,search_keyword,title,content,url,publish_time,comment_count,matched_keywords,title_matched,content_matched,collected_at
2025-08-25,선물환,"원·달러 환율, 2.75원 내린 1381.75원 출발 전망","달러, 금리인하 기대에 하락엔화, 미일 금리차 축소 등에 달러 대비 강세◆…사진=클립아트코리아 제공키움증권은 25일 차액결제선물환(NDF) 1개월물이 1381.75원으로 2.75원 하락 출발할 것으로 전망했다.미 달러화는 미국 잭슨홀 미팅에서 제롬 파월 연방준비제도(Fed·연준) 의장의 발언이 시장의 우려보다 비둘기적이라는 평가가 나오면서 9월 금리인하 전망이 확산되며 하락했다.파월 의장은 인플레이션에 대한 경계심을 유지하면서도 노동시장의 하방 리스크를 우려했다. 이에 금융시장은 그의 발언을 비둘기적으로 해석했고 이는 9월 금리인하 전망을 더욱 강화시키며 달러화에 약세요인으로 작용했다.미 국채금리 역시 잭슨홀 미팅 이후 하락세를 보였고 미일 금리차 축소 등으로 인해 엔화는 달러 대비 강세를 나타냈다.김유미 키움증권 연구원은 ""원·달러 환율은 하락 출발할 것으로 예상하며 달러 약세 등을 고려할 때 완만한 하락세는 가능할 것으로 전망한다""라고 설명했다.",https://n.news.naver.com/mnews/article/123/0002366540?sid=101,2025-08-25,0,"NDF, 선물환, 환율",환율,"환율, 선물환, NDF",2025-09-03T17:16:47.930011
2025-08-25,선물환,"NDF, 1,381.50/1,381.90원…9.10원↓(재송)","달러, 금리인하 기대에 하락엔화, 미일 금리차 축소 등에 달러 대비 강세◆…사진=클립아트코리아 제공키움증권은 25일 차액결제선물환(NDF) 1개월물이 1381.75원으로 2.75원 하락 출발할 것으로 전망했다.미 달러화는 미국 잭슨홀 미팅에서 제롬 파월 연방준비제도(Fed·연준) 의장의 발언이 시장의 우려보다 비둘기적이라는 평가가 나오면서 9월 금리인하 전망이 확산되며 하락했다.파월 의장은 인플레이션에 대한 경계심을 유지하면서도 노동시장의 하방 리스크를 우려했다. 이에 금융시장은 그의 발언을 비둘기적으로 해석했고 이는 9월 금리인하 전망을 더욱 강화시키며 달러화에 약세요인으로 작용했다.미 국채금리 역시 잭슨홀 미팅 이후 하락세를 보였고 미일 금리차 축소 등으로 인해 엔화는 달러 대비 강세를 나타냈다.김유미 키움증권 연구원은 ""원·달러 환율은 하락 출발할 것으로 예상하며 달러 약세 등을 고려할 때 완만한 하락세는 가능할 것으로 전망한다""라고 설명했다.",https://n.news.naver.com/mnews/article/123/0002366540?sid=101,2025-08-25,0,"NDF, 선물환, 환율",NDF,"환율, 선물환, NDF",2025-09-03T17:16:50.195779
2025-08-25,선물환,"잭슨홀 효과로 달러약세…환율, 1380원대로 후퇴[외환브리핑]","1400원대 넘보던 '파월 풋'에 10원 넘게 하락달러 약세 흐름속 美경제지표·한미정상회담 등 주시연준 금리인하 전망 따른 환율 변동성 확대 가능성[이데일리 장영은 기자] 제롬 파월 미 연방준비제도(Fed·연준) 의장의 잭슨홀 연설 이후 다음달 미국 금리 인하 기대감이 높아지면서 달러 가치는 약세, 원·달러 환율을 하락했다. 지난주 후반 1400원을 위협하던 환율은 1380원대로 키를 낮추며 주요 경제지표와 이벤트에 따라 변동성을 확대할 가능성이 있다.(사진= AFP)25일 서울외국환중개에 따르면 간밤 뉴욕차액결제선물환(NDF) 시장에서 거래된 원·달러 1개월물은 1381.7원에 최종 호가됐다. 최근 1개월물 스와프 포인트(-2.4원)를 고려하면 이날 환율은 전 거래일 종가(1393.15원, 오후 3시 30분 기준) 대비 9.1원 하락 개장할 것으로 보인다.지난 23일 새벽 2시 마감가는 1383.5원이다. 전날 오후 정규장 종가대비 9.65원 내렸다.파월 의장은 잭슨홀 회의에서 고용시장의 하방 위험이 커진 반면 관세발 인플레이션 압력이 단기적일 수 있다고 발언하며 9월 연준이 정책 금리인하에 나설 수 있다고 시사했다. 그간 금리인하에 신중한 입장을 견지하던 기존 입장을 생각하면 상당히 전향적인 것으로, 시장에선 다음달 미 금리 인하를 기정사실화 하는 분위기다.파월 의장의 매파적(통화 긴축 선호) 발언을 예상하면서 강세를 보였던 달러 가치는 잭슨홀 연설 이후 약세 전환했고, 유로·엔 등 주요국 통화는 상대적인 강세를 보였다. 미국 시카고상품거래소(CME) 페드워치 툴에서 연방기금금리(FFR) 선물시장의 9월 인하 가능성은 파월 의장을 발언 이전 75.0%에서 87.3%로 급상승했다.이에 지난 주말 미 증시는 동반 상승했으며 통화정책에 민감하게 반응하는 미국 2년물 국채금리는 9.5bp 급락했다. 주요 6개국 통화 대비 미 달러 가치를 나타내는 달러인덱스는 97 후반대로 레벨을 낮췄다.국내 외환시장 역시 이런 흐름을 반영해 내림세를 보일 전망이다. 민경원 우리은행 연구원은 “연준 9월 인하 기대 재조명과 위험 선호 심리 회복 등 영향에 오늘 환율은 크게 낮아질 것으로 예상된다”라며 “국내증시도 외국인 자금 유입이 확대되며 원화 강세 분위기 조성에 일조할 것”이라고 봤다.다만 이번주 전체적으로는 한미 정상회담과 주 후반 집중된 물가와 고용 등 미국 주요 경제지표 발표, 금융통화위원회 등을 주시할 것으로 보인다. 이에 환율은 1300원 후반대에서 박스권 흐름을 이어갈 가능성이 클 것으로 예상됐다.",https://n.news.naver.com/mnews/article/018/0006097972?sid=101,2025-08-25,0,"NDF, 달러인덱스, 환율, 외환, 선물환","환율, 외환","환율, 선물환, NDF, 외환, 달러인덱스",2025-09-03T17:16:52.474121
2025-08-25,NDF,"원·달러 NDF 1381.5/1381.9원, 9.1원 하락..비둘기 파월","달러, 금리인하 기대에 하락엔화, 미일 금리차 축소 등에 달러 대비 강세◆…사진=클립아트코리아 제공키움증권은 25일 차액결제선물환(NDF) 1개월물이 1381.75원으로 2.75원 하락 출발할 것으로 전망했다.미 달러화는 미국 잭슨홀 미팅에서 제롬 파월 연방준비제도(Fed·연준) 의장의 발언이 시장의 우려보다 비둘기적이라는 평가가 나오면서 9월 금리인하 전망이 확산되며 하락했다.파월 의장은 인플레이션에 대한 경계심을 유지하면서도 노동시장의 하방 리스크를 우려했다. 이에 금융시장은 그의 발언을 비둘기적으로 해석했고 이는 9월 금리인하 전망을 더욱 강화시키며 달러화에 약세요인으로 작용했다.미 국채금리 역시 잭슨홀 미팅 이후 하락세를 보였고 미일 금리차 축소 등으로 인해 엔화는 달러 대비 강세를 나타냈다.김유미 키움증권 연구원은 ""원·달러 환율은 하락 출발할 것으로 예상하며 달러 약세 등을 고려할 때 완만한 하락세는 가능할 것으로 전망한다""라고 설명했다.",https://n.news.naver.com/mnews/article/123/0002366540?sid=101,2025-08-25,0,"NDF, 선물환, 환율",NDF,"환율, 선물환, NDF",2025-09-03T17:16:58.003739
2025-08-25,NDF,"NDF, 1,381.50/1,381.90원…9.10원↓(재송)","달러, 금리인하 기대에 하락엔화, 미일 금리차 축소 등에 달러 대비 강세◆…사진=클립아트코리아 제공키움증권은 25일 차액결제선물환(NDF) 1개월물이 1381.75원으로 2.75원 하락 출발할 것으로 전망했다.미 달러화는 미국 잭슨홀 미팅에서 제롬 파월 연방준비제도(Fed·연준) 의장의 발언이 시장의 우려보다 비둘기적이라는 평가가 나오면서 9월 금리인하 전망이 확산되며 하락했다.파월 의장은 인플레이션에 대한 경계심을 유지하면서도 노동시장의 하방 리스크를 우려했다. 이에 금융시장은 그의 발언을 비둘기적으로 해석했고 이는 9월 금리인하 전망을 더욱 강화시키며 달러화에 약세요인으로 작용했다.미 국채금리 역시 잭슨홀 미팅 이후 하락세를 보였고 미일 금리차 축소 등으로 인해 엔화는 달러 대비 강세를 나타냈다.김유미 키움증권 연구원은 ""원·달러 환율은 하락 출발할 것으로 예상하며 달러 약세 등을 고려할 때 완만한 하락세는 가능할 것으로 전망한다""라고 설명했다.",https://n.news.naver.com/mnews/article/123/0002366540?sid=101,2025-08-25,0,"NDF, 선물환, 환율",NDF,"환율, 선물환, NDF",2025-09-03T17:17:00.227247
2025-08-25,NDF,"원·달러 환율, 2.75원 내린 1381.75원 출발 전망","달러, 금리인하 기대에 하락엔화, 미일 금리차 축소 등에 달러 대비 강세◆…사진=클립아트코리아 제공키움증권은 25일 차액결제선물환(NDF) 1개월물이 1381.75원으로 2.75원 하락 출발할 것으로 전망했다.미 달러화는 미국 잭슨홀 미팅에서 제롬 파월 연방준비제도(Fed·연준) 의장의 발언이 시장의 우려보다 비둘기적이라는 평가가 나오면서 9월 금리인하 전망이 확산되며 하락했다.파월 의장은 인플레이션에 대한 경계심을 유지하면서도 노동시장의 하방 리스크를 우려했다. 이에 금융시장은 그의 발언을 비둘기적으로 해석했고 이는 9월 금리인하 전망을 더욱 강화시키며 달러화에 약세요인으로 작용했다.미 국채금리 역시 잭슨홀 미팅 이후 하락세를 보였고 미일 금리차 축소 등으로 인해 엔화는 달러 대비 강세를 나타냈다.김유미 키움증권 연구원은 ""원·달러 환율은 하락 출발할 것으로 예상하며 달러 약세 등을 고려할 때 완만한 하락세는 가능할 것으로 전망한다""라고 설명했다.",https://n.news.naver.com/mnews/article/123/0002366540?sid=101,2025-08-25,0,"NDF, 선물환, 환율",환율,"환율, 선물환, NDF",2025-09-03T17:17:02.413220
2025-08-25,스왑,"'응 안 돼 돌아가' 맨체스터 유나이티드, 문제아 영입 제안 단칼 거절…...","[이 기사에 나온 스타트업에 대한 보다 다양한 기업정보는 유니콘팩토리 빅데이터 플랫폼'데이터랩'에서 볼 수 있습니다.]무인이동체 자율군집제어 전문기업파블로항공이 방위산업용 소재·부품 정밀가공 기업 볼크(VOLK)를 인수합병(M&A)한다. 파블로항공은 이번 M&A를 통해 드론 대량생산 체계를 갖추고 '무인기 플랫폼 기업'으로 도약한다는 목표다.파블로항공은 지난 22일 인천 송도 본사에서 주주총회를 열고 볼크 M&A 안건을 통과시켰다고 25일 밝혔다. 이번 합병은 현금 인수가 아닌 지분 스왑 방식으로 진행된다. 채권자보호절차 공고 및 이의 수렴 과정을 거쳐 다음 달 27일 완료될 예정이다.1983년 설립된 볼크는 육·해·공군 등 국내 군에서 사용하는 모든 체계용 캐비닛을 비롯해 제어장비, 구동장비 등 핵심 방산 부품을 자체 개발하고 양산한다.다수의 첨단 제조 장비와 R&D(연구개발) 및 제조 전문 인력을 기반으로, 추가 공정이 요구되지 않는 완제품을 납품하는 턴키(Turn-Key) 공급 방식을 도입해 국내 주요 방산 대기업과 긴밀한 협력관계를 유지해 왔다.볼크는 지난해 매출액 326억7000만원을 기록하며 전년도 대비 11% 증가한 성장세를 보였다. 올해 매출액은 수주 계약 증가에 따라 400억원 규모로 예상된다.이번 합병을 주도한 파블로항공 관계자는 ""파블로항공의 드론 비즈니스 분야와 기술력에 대한 강력한 신뢰가 이번 합병 결정의 가장 큰 요인""이라며 ""기대에 부응할 수 있도록 지속적인 성장 전략을 구축해 나갈 것""이라고 말했다.이번 합병으로 파블로항공은 검증된 밀스펙(Mil-spec) 인증을 통과한 볼크의 제조 인프라를 확보했다. 독보적인 드론 대량생산 체계를 갖추고 '무인기 플랫폼' 기업으로 도약한다는 목표다.올해 초 출시한 방산 전용 브랜드 '파블로M 시리즈'의 군집 자폭드론 S10s는 물론 현재 개발 중인 중대형 자폭드론과 정찰다목적 드론, 인스펙션 전용 드론까지 대량 양산이 가능한 국내 유일의 드론 기업으로 자리매김하게 됐다는 설명이다.아울러 파블로항공은 독자 기술인 AI(인공지능) 기반 군집조율 기술을 고도화해 새로운 개념의 미래 전투 체계를 설계하고, 기체와 소요품 전 과정을 자체 기술로 생산·운용할 수 있는 플랫폼 기업으로 성장할 수 있는 기반도 마련했다.김영준 파블로항공 대표는 ""이번 합병은 방산을 넘어 글로벌 무인기와 무인로봇 산업 전반으로 진출하는 중요한 이정표""라며 ""정밀 대량생산 능력이 더해지면서 국내외 방산기업과의 파트너십 확대 및 실질적인 수주 계약을 이끌어내는 기폭제가 될 것""이라고 했다.[머니투데이 스타트업 미디어 플랫폼'유니콘팩토리']",https://n.news.naver.com/mnews/article/008/0005240568?sid=101,2025-08-25,0,스왑,,스왑,2025-09-03T17:17:23.427382
2025-08-25,스왑,"환율·CDS 디커플링, 비둘기 파월로 동조화할까","[이 기사에 나온 스타트업에 대한 보다 다양한 기업정보는 유니콘팩토리 빅데이터 플랫폼'데이터랩'에서 볼 수 있습니다.]무인이동체 자율군집제어 전문기업파블로항공이 방위산업용 소재·부품 정밀가공 기업 볼크(VOLK)를 인수합병(M&A)한다. 파블로항공은 이번 M&A를 통해 드론 대량생산 체계를 갖추고 '무인기 플랫폼 기업'으로 도약한다는 목표다.파블로항공은 지난 22일 인천 송도 본사에서 주주총회를 열고 볼크 M&A 안건을 통과시켰다고 25일 밝혔다. 이번 합병은 현금 인수가 아닌 지분 스왑 방식으로 진행된다. 채권자보호절차 공고 및 이의 수렴 과정을 거쳐 다음 달 27일 완료될 예정이다.1983년 설립된 볼크는 육·해·공군 등 국내 군에서 사용하는 모든 체계용 캐비닛을 비롯해 제어장비, 구동장비 등 핵심 방산 부품을 자체 개발하고 양산한다.다수의 첨단 제조 장비와 R&D(연구개발) 및 제조 전문 인력을 기반으로, 추가 공정이 요구되지 않는 완제품을 납품하는 턴키(Turn-Key) 공급 방식을 도입해 국내 주요 방산 대기업과 긴밀한 협력관계를 유지해 왔다.볼크는 지난해 매출액 326억7000만원을 기록하며 전년도 대비 11% 증가한 성장세를 보였다. 올해 매출액은 수주 계약 증가에 따라 400억원 규모로 예상된다.이번 합병을 주도한 파블로항공 관계자는 ""파블로항공의 드론 비즈니스 분야와 기술력에 대한 강력한 신뢰가 이번 합병 결정의 가장 큰 요인""이라며 ""기대에 부응할 수 있도록 지속적인 성장 전략을 구축해 나갈 것""이라고 말했다.이번 합병으로 파블로항공은 검증된 밀스펙(Mil-spec) 인증을 통과한 볼크의 제조 인프라를 확보했다. 독보적인 드론 대량생산 체계를 갖추고 '무인기 플랫폼' 기업으로 도약한다는 목표다.올해 초 출시한 방산 전용 브랜드 '파블로M 시리즈'의 군집 자폭드론 S10s는 물론 현재 개발 중인 중대형 자폭드론과 정찰다목적 드론, 인스펙션 전용 드론까지 대량 양산이 가능한 국내 유일의 드론 기업으로 자리매김하게 됐다는 설명이다.아울러 파블로항공은 독자 기술인 AI(인공지능) 기반 군집조율 기술을 고도화해 새로운 개념의 미래 전투 체계를 설계하고, 기체와 소요품 전 과정을 자체 기술로 생산·운용할 수 있는 플랫폼 기업으로 성장할 수 있는 기반도 마련했다.김영준 파블로항공 대표는 ""이번 합병은 방산을 넘어 글로벌 무인기와 무인로봇 산업 전반으로 진출하는 중요한 이정표""라며 ""정밀 대량생산 능력이 더해지면서 국내외 방산기업과의 파트너십 확대 및 실질적인 수주 계약을 이끌어내는 기폭제가 될 것""이라고 했다.[머니투데이 스타트업 미디어 플랫폼'유니콘팩토리']",https://n.news.naver.com/mnews/article/008/0005240568?sid=101,2025-08-25,0,"스왑, 환율",환율,스왑,2025-09-03T17:17:25.642177
2025-08-25,스왑,"메이플라워(MAY), 네오핀(NPT)에서 꽃길만 걷는 중","[이 기사에 나온 스타트업에 대한 보다 다양한 기업정보는 유니콘팩토리 빅데이터 플랫폼'데이터랩'에서 볼 수 있습니다.]무인이동체 자율군집제어 전문기업파블로항공이 방위산업용 소재·부품 정밀가공 기업 볼크(VOLK)를 인수합병(M&A)한다. 파블로항공은 이번 M&A를 통해 드론 대량생산 체계를 갖추고 '무인기 플랫폼 기업'으로 도약한다는 목표다.파블로항공은 지난 22일 인천 송도 본사에서 주주총회를 열고 볼크 M&A 안건을 통과시켰다고 25일 밝혔다. 이번 합병은 현금 인수가 아닌 지분 스왑 방식으로 진행된다. 채권자보호절차 공고 및 이의 수렴 과정을 거쳐 다음 달 27일 완료될 예정이다.1983년 설립된 볼크는 육·해·공군 등 국내 군에서 사용하는 모든 체계용 캐비닛을 비롯해 제어장비, 구동장비 등 핵심 방산 부품을 자체 개발하고 양산한다.다수의 첨단 제조 장비와 R&D(연구개발) 및 제조 전문 인력을 기반으로, 추가 공정이 요구되지 않는 완제품을 납품하는 턴키(Turn-Key) 공급 방식을 도입해 국내 주요 방산 대기업과 긴밀한 협력관계를 유지해 왔다.볼크는 지난해 매출액 326억7000만원을 기록하며 전년도 대비 11% 증가한 성장세를 보였다. 올해 매출액은 수주 계약 증가에 따라 400억원 규모로 예상된다.이번 합병을 주도한 파블로항공 관계자는 ""파블로항공의 드론 비즈니스 분야와 기술력에 대한 강력한 신뢰가 이번 합병 결정의 가장 큰 요인""이라며 ""기대에 부응할 수 있도록 지속적인 성장 전략을 구축해 나갈 것""이라고 말했다.이번 합병으로 파블로항공은 검증된 밀스펙(Mil-spec) 인증을 통과한 볼크의 제조 인프라를 확보했다. 독보적인 드론 대량생산 체계를 갖추고 '무인기 플랫폼' 기업으로 도약한다는 목표다.올해 초 출시한 방산 전용 브랜드 '파블로M 시리즈'의 군집 자폭드론 S10s는 물론 현재 개발 중인 중대형 자폭드론과 정찰다목적 드론, 인스펙션 전용 드론까지 대량 양산이 가능한 국내 유일의 드론 기업으로 자리매김하게 됐다는 설명이다.아울러 파블로항공은 독자 기술인 AI(인공지능) 기반 군집조율 기술을 고도화해 새로운 개념의 미래 전투 체계를 설계하고, 기체와 소요품 전 과정을 자체 기술로 생산·운용할 수 있는 플랫폼 기업으로 성장할 수 있는 기반도 마련했다.김영준 파블로항공 대표는 ""이번 합병은 방산을 넘어 글로벌 무인기와 무인로봇 산업 전반으로 진출하는 중요한 이정표""라며 ""정밀 대량생산 능력이 더해지면서 국내외 방산기업과의 파트너십 확대 및 실질적인 수주 계약을 이끌어내는 기폭제가 될 것""이라고 했다.[머니투데이 스타트업 미디어 플랫폼'유니콘팩토리']",https://n.news.naver.com/mnews/article/008/0005240568?sid=101,2025-08-25,0,스왑,,스왑,2025-09-03T17:17:27.830646
2025-08-25,헤지,美금리인하 기대감에 환헤지 金 ETF 주목,"올 골드선물(H) 수익률 24%非헤지형 보다 8%P 이상 높아이미지투데이[서울경제]다음 달 미국 연방준비제도(Fed·연준)의 기준금리 인하 기대감 속에 환율 변동에 따른 리스크를 줄일 수 있는 ‘환 헤지형 금 상장지수펀드(ETF)’가 주목된다.25일 인베스팅닷컴에 따르면 뉴욕상업거래소(COMEX)에서 22일(현지 시간) 금 선물 가격은 트로이온스당 3419달러(약 474만 원)로 올해 들어 30%가량 뛰었다. 업계에서는 다음 달 연준의 통화정책 방향이 금값 향방에 주요 변수가 될 것으로 보고 있다. 연준이 기준금리를 내리면 달러 약세 영향으로 안전자산인 금 가격이 상승할 가능성이 높기 때문이다.NH투자증권은 최근 보고서를 통해 연준이 통화정책을 완화하면 연내 금 선물 가격은 3500달러(486만 원), 내년 상반기까지는 4000달러(555만 원)를 돌파할 것으로 전망했다.금 투자 방법은 금 실물을 매매하거나 KRX 금시장을 이용해 금을 주식처럼 사고 파는 방법, 은행 골드뱅킹, 금 펀드, 금 ETF 등 다양하다. 매매 차익에 세금이 없는 KRX 금시장을 활용해도 되지만 달러 약세인 상황에서는 국제 금 가격 상승분이 국내 금 가격에 오롯이 반영되기 어렵다는 단점이 있다. 이에 매매 차익에 대해 배당소득세(15.4%)가 부과되지만 환 헤지형 금 ETF를 고려해볼 만하다는 게 전문가들의 설명이다.도널드 트럼프 미 대통령의 관세정책 여파로 달러 약세가 지속됐던 올 상반기 금 ETF의 수익률을 살펴보면 환 헤지형 ETF는 일반 금 ETF보다 상대적으로 더 좋은 수익률을 기록했다. ETF 체크에 따르면 코덱스(KODEX) 골드 선물ETF(H)는 올해 들어 이달 18일까지 24.07%의 수익률을 보였다. 같은 기간 타이거(TIGER) 골드선물 ETF(H) 역시 23.03%의 수익률을 낸 반면 환 헤지가 안 된 에이스(ACE) KRX 금현물 ETF는 이보다 낮은 15.84%에 그쳤다.",https://n.news.naver.com/mnews/article/011/0004524858?sid=101,2025-08-25,0,"헤지, 환율",헤지,"환율, 헤지",2025-09-03T17:17:33.388104
2025-08-25,헤지,“버핏이 싸다는데 어떻게 참아”...서학개미들 지난주 ‘이 주식’에 ...,"법무부 조사에 주가 반토막미국 최대 건보 유나이티드워런버핏 15억달러 사들이자저점인식 커지며 12% 반등글로벌 헤지펀드도 집중매수서학개미 2700억원 ‘줍줍’서학개미들이 최근 한 주(15~21일) 동안 미국 최대 건강보험사인 유나이티드헬스그룹을 가장 많이 순매수한 것으로 나타났다.이 회사는 올해 4월 이후 악재가 겹치며 주가가 급락했지만 최근 투자 대가인 워런 버핏이 이끄는 버크셔해서웨이가 지분을 매입한 사실이 알려지며 매수세가 몰린 것으로 풀이된다.24일 한국예탁결제원 증권정보포털 세이브로에 따르면 서학개미들은 버핏의 매수 소식이 공개된 뒤 일주일 동안 유나이티드헬스 주식 1억9288만8345달러(약 2700억원)어치를 순매수한 것으로 집계됐다. 이는 같은 기간 서학개미 순매수 2위에 오른 양자컴퓨팅 기업 아이온큐(9038만7572달러)의 두 배가 넘는 수치다.서학개미들은 올해 들어 유나이티드헬스 주식을 6억8793만달러어치 순매수했는데, 최근 한 주 만에 전체 30%에 육박하는 물량을 사들인 셈이다.[사진 = 연합뉴스]서학개미들이 유나이티드헬스를 집중 매수한 것은 버핏의 매수 소식이 큰 영향을 미친 것으로 분석된다.유나이티드헬스는 지난 4월 미국 공적 보험인 메디케어 사업과 관련한 사기 의혹으로 법무부 조사를 받고 있다는 소식에 주가가 급락했다. 갑작스러운 최고경영자(CEO) 교체, 시장 기대에 못 미치는 실적 예상까지 나오며 지난달 말 연저점까지 추락했다. 연초 대비 50% 이상 하락하며 주가가 사실상 반 토막이 났다.그러나 이 같은 상황에서도 버크셔해서웨이는 올해 2분기까지 유나이티드헬스 주식을 500만주 이상 매입한 것으로 나타났다. 지난 14일(현지시간) 미국 증권거래위원회(SEC)에 제출된 보유 주식 현황에 따르면, 버크셔해서웨이는 유나이티드헬스를 지난 6월 말 주가 기준으로 약 15억7200만달러(약 2조1800억원) 규모 매입했다.버크셔해서웨이뿐만 아니라 글로벌 헤지펀드들도 유나이티드헬스를 집중 매수한 것으로 나타났다. 유나이티드헬스는 골드만삭스가 발표하는 ‘헤지펀드 VIP 바스켓’에 새롭게 이름을 올렸다.이는 골드만삭스가 주요 펀드 보유 종목을 분석해 상위 10위권에 가장 자주 등장하는 50개를 추린 목록이다. 15개 헤지펀드가 유나이티드헬스를 상위 10대 보유 종목으로 편입한 것으로 전해졌다.시장에선 저평가된 우량주를 매수한 뒤 팔아 수익을 내는 버핏의 대규모 매입을 두고 유나이티드헬스가 이익 대비 과도한 하락을 했다는 의미로 받아들이는 모양새다.소식이 전해진 직후인 15일(현지시간) 하루에만 주가가 11.98%나 치솟는 등 반등세를 보인 것이다. 유나이티드헬스 주가는 22일 종가 기준 307.42달러로, 14일 종가(271.49달러) 대비 13.23% 이상 상승했다.한편, 해당 기간 서학개미는 최근 상장한 가상자산거래소 불리시(7957만달러), 세계 최대 이더리움 보유 기업인 비트마인(5467만달러), 세계 2위 스테이블코인 발행 회사 서클인터넷(4907만달러) 등 가상자산 관련주에도 집중 투자한 것으로 나타났다.특히 이더리움이 사상 최고치를 경신하자 비트마인은 22일 뉴욕증시에서 하루 만에 12.07% 급등한 53.49달러까지 치솟았다. 비트마인은 지난 한 달 동안 33%, 올해 들어 637% 폭등했다. 비트코인 채굴회사였던 비트마인은 지난 6월 말부터 사업다각화를 위해 이더리움을 집중 매입하고 있다.불리시는 지난 13일 상장 당일 공모가(37달러) 대비 83.78% 급등했다. 22일에도 1.46% 오른 70.82달러로 거래를 마감하며 3거래일 연속 강세를 이어가고 있다. 불리시는 피터 틸 팰런티어 회장이 투자한 회사로, 톰 팔리 전 뉴욕증권거래소 회장이 이끌고 있는 것으로 유명하다.",https://n.news.naver.com/mnews/article/009/0005546709?sid=101,2025-08-25,0,헤지,,헤지,2025-09-03T17:17:35.680358
2025-08-25,헤지,"中 구리 회사, 美 관세 피해 '텍사스 공장' 건설… ""지정학적 헤지 성공...","올 골드선물(H) 수익률 24%非헤지형 보다 8%P 이상 높아이미지투데이[서울경제]다음 달 미국 연방준비제도(Fed·연준)의 기준금리 인하 기대감 속에 환율 변동에 따른 리스크를 줄일 수 있는 ‘환 헤지형 금 상장지수펀드(ETF)’가 주목된다.25일 인베스팅닷컴에 따르면 뉴욕상업거래소(COMEX)에서 22일(현지 시간) 금 선물 가격은 트로이온스당 3419달러(약 474만 원)로 올해 들어 30%가량 뛰었다. 업계에서는 다음 달 연준의 통화정책 방향이 금값 향방에 주요 변수가 될 것으로 보고 있다. 연준이 기준금리를 내리면 달러 약세 영향으로 안전자산인 금 가격이 상승할 가능성이 높기 때문이다.NH투자증권은 최근 보고서를 통해 연준이 통화정책을 완화하면 연내 금 선물 가격은 3500달러(486만 원), 내년 상반기까지는 4000달러(555만 원)를 돌파할 것으로 전망했다.금 투자 방법은 금 실물을 매매하거나 KRX 금시장을 이용해 금을 주식처럼 사고 파는 방법, 은행 골드뱅킹, 금 펀드, 금 ETF 등 다양하다. 매매 차익에 세금이 없는 KRX 금시장을 활용해도 되지만 달러 약세인 상황에서는 국제 금 가격 상승분이 국내 금 가격에 오롯이 반영되기 어렵다는 단점이 있다. 이에 매매 차익에 대해 배당소득세(15.4%)가 부과되지만 환 헤지형 금 ETF를 고려해볼 만하다는 게 전문가들의 설명이다.도널드 트럼프 미 대통령의 관세정책 여파로 달러 약세가 지속됐던 올 상반기 금 ETF의 수익률을 살펴보면 환 헤지형 ETF는 일반 금 ETF보다 상대적으로 더 좋은 수익률을 기록했다. ETF 체크에 따르면 코덱스(KODEX) 골드 선물ETF(H)는 올해 들어 이달 18일까지 24.07%의 수익률을 보였다. 같은 기간 타이거(TIGER) 골드선물 ETF(H) 역시 23.03%의 수익률을 낸 반면 환 헤지가 안 된 에이스(ACE) KRX 금현물 ETF는 이보다 낮은 15.84%에 그쳤다.",https://n.news.naver.com/mnews/article/011/0004524858?sid=101,2025-08-25,0,"헤지, 환율",헤지,"환율, 헤지",2025-09-03T17:17:37.893295
